id,host_neighbourhood,price,accommodates,room_type,host_id,host_name,host_since,host_location,host_response_rate,host_acceptance_rate,host_is_superhost,host_neighbourhood,host_listings_count,host_total_listings_count,host_has_profile_pic,host_identity_verified,city,state,zipcode,country_code,country,is_location_exact,property_type,accommodates,bathrooms,bedrooms,beds,bed_type,square_feet,price,weekly_price,monthly_price,security_deposit,cleaning_fee,guests_included,extra_people,minimum_nights,maximum_nights,has_availability,availability_30,availability_60,availability_90,availability_365,calendar_last_scraped,number_of_reviews,first_review,last_review,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,requires_license,license,jurisdiction_names,instant_bookable,cancellation_policy,require_guest_profile_picture,require_guest_phone_verification,calculated_host_listings_count,reviews_per_month
7021702,Ballard,60,2,Private room,36805437,Brooke,26-06-2015,Seattle,0,0,f,Ballard,1,1,t,f,Seattle,WA,98107,US,United States,t,Apartment,2,1,1,1,Real Bed,0,60,0,0,0,0,1,0,1,1125,t,0,0,0,166,42373,0,00-01-1900,00-01-1900,0,0,0,0,0,0,0,f,0,WASHINGTON,f,flexible,f,f,1,0
7680439,Ballard,59,2,Private room,1612983,Andrea,16-01-2012,Seattle,1,1,f,Ballard,1,1,t,t,Seattle,WA,98107,US,United States,t,House,2,1,1,1,Pull-out Sofa,0,59,351,0,0,12,1,0,1,1125,t,25,55,85,360,42373,16,12-08-2015,20-12-2015,93,9,10,10,10,10,10,f,0,WASHINGTON,f,flexible,f,f,1,3.29
4258515,Ballard,47,4,Private room,841009,Lauren,19-07-2011,Seattle,0.9,1,f,Ballard,1,1,t,t,Seattle,WA,98107,US,United States,t,Apartment,4,1,1,4,Real Bed,0,47,0,0,200,15,2,10,1,1125,t,30,60,89,89,42373,23,25-05-2015,08-10-2015,77,8,8,9,9,9,8,f,0,WASHINGTON,f,strict,f,t,1,3.07
1148517,Ballard,145,4,Entire home/apt,6296335,Fleur,08-05-2013,Seattle,1,1,f,Ballard,1,1,t,t,Seattle,WA,98107,US,United States,t,House,4,1,2,2,Real Bed,0,145,0,0,100,45,4,30,2,14,t,29,59,88,88,42373,45,13-06-2013,21-09-2015,97,9,9,10,10,10,9,f,0,WASHINGTON,f,moderate,t,t,1,1.44
2487892,Ballard,70,2,Private room,1343908,Martin,27-10-2011,Seattle,1,1,f,Ballard,1,1,t,t,Seattle,WA,98107,US,United States,t,House,2,1,1,1,Futon,0,70,0,0,0,0,1,0,1,1125,t,10,38,68,343,42373,75,26-03-2014,20-12-2015,94,10,9,10,10,10,10,f,0,WASHINGTON,f,flexible,f,f,1,3.46
3038772,Ballard,55,2,Private room,15473800,Lisa,13-05-2014,Seattle,1,1,f,Ballard,1,1,t,t,Seattle,WA,98107,US,United States,t,House,2,1,1,1,Real Bed,0,55,0,0,100,25,1,10,2,1125,t,15,43,73,348,42373,86,02-06-2014,01-01-2016,94,9,10,10,10,10,10,f,0,WASHINGTON,f,moderate,f,f,1,4.43
699460,Ballard,95,4,Private room,3587674,Patti And Benson,16-09-2012,Seattle,1,1,t,Ballard,1,1,t,t,Seattle,WA,98107,US,United States,t,House,4,1,1,2,Real Bed,0,95,0,2000,0,30,2,35,2,90,t,7,22,52,327,42373,151,15-10-2012,18-12-2015,97,10,10,10,10,10,10,f,0,WASHINGTON,f,moderate,f,f,1,3.85
4085439,Ballard,125,2,Private room,21066328,Debra,08-09-2014,Seattle,1,1,f,Ballard,1,1,t,t,Seattle,WA,98107,US,United States,t,House,2,1,1,1,Real Bed,0,125,0,0,0,0,1,0,1,1125,t,26,49,79,345,42373,6,21-09-2014,29-05-2015,92,10,10,10,10,10,8,f,0,WASHINGTON,t,flexible,f,f,1,0.38
8053990,Ballard,65,2,Private room,23228606,Elin,01-11-2014,Seattle,1,1,f,Ballard,3,3,t,t,Seattle,WA,98107,US,United States,t,House,2,1,1,1,Real Bed,0,65,0,0,0,45,1,0,1,26,t,21,49,79,354,42373,16,30-08-2015,13-12-2015,94,10,10,10,10,10,10,f,0,WASHINGTON,f,moderate,f,f,3,3.75
7011773,Ballard,25,1,Private room,23228606,Elin,01-11-2014,Seattle,1,1,f,Ballard,3,3,t,t,Seattle,WA,98107,US,United States,t,House,1,1,1,1,Pull-out Sofa,0,25,0,0,0,0,1,0,1,1125,t,0,0,0,55,42373,0,00-01-1900,00-01-1900,0,0,0,0,0,0,0,f,0,WASHINGTON,f,flexible,f,f,3,0
2467550,Ballard,40,4,Entire home/apt,811494,Alexis,12-07-2011,Seattle,1,1,f,Ballard,1,1,t,t,Seattle,WA,98107,US,United States,t,House,4,1,0,2,Real Bed,0,40,250,800,500,50,2,10,5,1125,t,0,0,0,48,42373,0,00-01-1900,00-01-1900,0,0,0,0,0,0,0,f,0,WASHINGTON,f,strict,f,f,1,0
2686374,Ballard,149,6,Entire home/apt,2231298,Chris,26-04-2012,Kirkland,1,1,f,Ballard,4,4,t,t,Seattle,WA,98107,US,United States,t,House,6,1,3,4,Real Bed,0,149,1300,3950,0,0,4,20,1,1125,t,27,49,79,354,42373,165,14-04-2014,02-01-2016,95,9,10,10,10,10,9,f,0,WASHINGTON,t,moderate,f,f,2,7.84
1956274,Ballard,125,2,Entire home/apt,7466082,Vera,13-07-2013,Seattle,1,1,t,Ballard,1,1,t,t,Seattle,WA,98107,US,United States,t,Apartment,2,1.5,1,1,Real Bed,0,125,900,3750,250,75,0,0,3,1125,t,27,49,79,354,42373,48,20-02-2014,01-12-2015,100,10,10,10,10,10,10,f,0,WASHINGTON,f,strict,f,f,1,2.11
8537192,Ballard,55,2,Private room,43954674,Brian,11-09-2015,Seattle,0.67,1,f,Ballard,3,3,t,t,Seattle,WA,98107,US,United States,t,House,2,0.5,1,1,Real Bed,0,55,0,0,0,0,1,0,1,1125,t,0,0,0,247,42373,0,00-01-1900,00-01-1900,0,0,0,0,0,0,0,f,0,WASHINGTON,f,flexible,f,f,2,0
5919096,Ballard,129,4,Entire home/apt,53050,Bob,10-11-2009,Seattle,1,0,t,Ballard,2,2,t,t,Seattle,WA,98107,US,United States,t,Apartment,4,1,1,3,Real Bed,0,129,903,0,250,75,1,0,5,999,t,16,46,76,215,42373,2,17-05-2015,01-06-2015,100,10,10,10,10,10,10,f,0,WASHINGTON,f,strict,f,f,2,0.26
6516529,Ballard,100,2,Entire home/apt,3781927,Katharine,06-10-2012,Seattle,0,0,f,Ballard,1,1,t,t,Seattle,WA,98107,US,United States,t,Apartment,2,1,1,1,Real Bed,0,100,650,2000,0,0,1,0,1,1125,t,0,0,0,199,42373,0,00-01-1900,00-01-1900,0,0,0,0,0,0,0,f,0,WASHINGTON,f,strict,f,f,1,0
3294243,Ballard,150,4,Entire home/apt,4970133,Paula,05-02-2013,Seattle,1,1,t,Ballard,1,1,t,f,Seattle,WA,98107,US,United States,t,Apartment,4,2,2,2,Real Bed,0,150,950,0,0,0,1,0,2,1125,t,0,3,33,258,42373,27,07-07-2014,14-10-2015,93,10,10,10,10,10,9,f,0,WASHINGTON,f,moderate,f,f,1,1.48
10210971,0,50,1,Private room,24709547,Daniel,10-12-2014,Seattle,0,0,f,0,1,1,t,t,Seattle,WA,98107,US,United States,f,Townhouse,1,1,1,1,Real Bed,0,50,0,0,500,10,1,20,1,1125,t,28,58,88,363,42373,0,00-01-1900,00-01-1900,0,0,0,0,0,0,0,f,0,WASHINGTON,f,flexible,f,f,1,0
3584790,Ballard,99,6,Entire home/apt,2882219,John And Alicia,09-07-2012,Seattle,1,0,f,Ballard,1,1,t,t,Seattle,WA,98117,US,United States,t,Apartment,6,1,2,3,Real Bed,0,99,599,0,200,0,4,0,5,15,t,0,0,0,2,42373,0,00-01-1900,00-01-1900,0,0,0,0,0,0,0,f,0,WASHINGTON,f,moderate,f,f,1,0
1266459,Ballard,150,2,Entire home/apt,2317654,Dahlia,07-05-2012,Seattle,1,1,f,Ballard,1,1,t,t,Seattle,WA,98107,US,United States,t,Apartment,2,1.5,1,1,Real Bed,0,150,0,0,0,60,2,50,2,1125,t,4,30,60,335,42373,9,09-07-2013,17-07-2015,98,10,10,10,10,9,9,f,0,WASHINGTON,f,strict,f,f,1,0.3
9098059,Ballard,105,4,Entire home/apt,43954674,Brian,11-09-2015,Seattle,0.67,1,f,Ballard,3,3,t,t,Seattle,WA,98107,US,United States,t,Bungalow,4,1,1,3,Real Bed,0,105,0,0,0,0,1,0,2,1125,t,17,17,17,17,42373,0,00-01-1900,00-01-1900,0,0,0,0,0,0,0,f,0,WASHINGTON,f,flexible,f,f,2,0
408526,Ballard,218,7,Entire home/apt,2034501,Vivian,30-03-2012,Seattle,1,1,f,Ballard,2,2,t,t,Seattle,WA,98107,US,United States,t,House,7,4,3,3,Real Bed,0,218,1221,4200,750,300,4,15,14,60,t,30,60,90,365,42373,0,00-01-1900,00-01-1900,0,0,0,0,0,0,0,f,0,WASHINGTON,f,strict,f,f,1,0
4118282,Ballard,80,5,Entire home/apt,19071753,Julien,28-07-2014,Seattle,1,1,f,Ballard,1,1,t,t,Seattle,WA,98117,US,United States,t,House,5,1.5,2,2,Real Bed,0,80,0,0,200,75,1,0,1,7,t,13,13,13,80,42373,88,27-10-2014,02-01-2016,95,10,10,10,10,9,9,f,0,WASHINGTON,f,moderate,f,f,1,6.07
6813483,Ballard,126,2,Entire home/apt,35674639,Beverly,13-06-2015,Seattle,0.67,1,f,Ballard,1,1,t,f,Seattle,WA,98107,US,United States,t,Apartment,2,1,1,1,Real Bed,0,126,945,3970,300,95,2,25,2,1125,t,28,28,28,275,42373,10,18-07-2015,26-12-2015,98,9,10,10,10,10,9,f,0,WASHINGTON,f,moderate,f,f,1,1.75
6590264,Ballard,115,4,Entire home/apt,24500821,Tim,04-12-2014,Seattle,1,1,f,Ballard,1,1,t,f,Seattle,WA,98107,US,United States,t,Apartment,4,1,1,2,Real Bed,0,115,750,0,500,50,2,50,1,1125,t,30,49,56,56,42373,5,05-07-2015,13-11-2015,96,10,10,10,10,9,10,f,0,WASHINGTON,f,strict,f,f,1,0.82
2650482,Ballard,225,4,Entire home/apt,205007,Martin And Taryn,18-08-2010,Seattle,1,1,f,Ballard,1,1,t,t,Seattle,WA,98107,US,United States,t,Apartment,4,2,2,2,Real Bed,0,225,0,0,0,75,1,0,2,10,t,30,60,90,365,42373,10,21-09-2014,07-08-2015,98,10,10,10,10,10,9,f,0,WASHINGTON,f,flexible,f,f,1,0.64
20927,Ballard,89,2,Entire home/apt,79450,Brad & Liz,09-02-2010,Seattle,1,1,t,Ballard,2,2,t,t,Seattle,WA,98107,US,United States,t,Cabin,2,1,1,1,Futon,400,89,549,0,0,10,2,0,2,14,t,10,40,70,341,42373,244,04-07-2010,26-12-2015,97,10,9,10,10,10,10,f,0,WASHINGTON,t,moderate,f,f,2,3.64
4395578,Belltown,225,8,Entire home/apt,430709,Sea To Sky Rentals,08-03-2011,Seattle,0.88,1,f,Belltown,36,36,t,t,Seattle,WA,98107,US,United States,f,House,8,2.5,3,5,Real Bed,0,225,0,0,0,264,1,0,3,1125,t,21,48,78,331,42373,1,29-03-2015,29-03-2015,100,10,10,10,10,8,10,f,0,WASHINGTON,f,strict,t,t,31,0.11
4995903,Ballard,50,1,Entire home/apt,13535511,Megan,25-03-2014,0,0,0,f,Ballard,1,1,t,f,Seattle,WA,98107,US,United States,t,House,1,1,0,1,Real Bed,0,50,250,850,0,0,1,0,1,1125,t,1,31,60,60,42373,0,00-01-1900,00-01-1900,0,0,0,0,0,0,0,f,0,WASHINGTON,f,flexible,f,f,1,0
5549211,Ballard,134,4,Entire home/apt,28770702,Mercy,04-03-2015,Seattle,1,1,t,Ballard,4,4,t,t,Seattle,WA,98107,US,United States,t,Apartment,4,1,1,2,Real Bed,0,134,910,3402,200,100,1,0,3,45,t,5,28,52,295,42373,40,15-03-2015,03-01-2016,98,10,10,10,10,10,10,f,0,WASHINGTON,f,strict,f,f,1,4.05
8240758,Ballard,75,2,Entire home/apt,15785670,Emily,20-05-2014,Lowell,0,0,f,Ballard,1,1,t,t,Seattle,WA,98107,US,United States,t,Apartment,2,1,1,1,Real Bed,0,75,500,0,0,100,1,0,3,1125,t,0,0,0,94,42373,2,30-09-2015,04-10-2015,80,9,10,10,10,10,9,f,0,WASHINGTON,f,moderate,f,f,1,0.62
6856295,Ballard,65,2,Private room,34872403,Pallavi,02-06-2015,Seattle,0.9,1,f,Ballard,1,1,t,t,Seattle,WA,98107,US,United States,t,House,2,1,1,1,Real Bed,0,65,555,1850,0,0,2,15,1,1125,t,29,59,89,364,42373,46,18-06-2015,01-01-2016,97,10,10,10,10,10,10,f,0,WASHINGTON,t,moderate,f,f,1,6.87
6881188,Ballard,375,6,Entire home/apt,33225983,Jean,12-05-2015,Sammamish,1,1,f,Ballard,2,2,t,t,Seattle,WA,98107,US,United States,t,House,6,2.5,3,4,Real Bed,0,375,1800,0,300,100,1,0,1,1125,t,28,58,88,363,42373,23,05-07-2015,30-12-2015,96,10,10,10,10,10,9,f,0,WASHINGTON,f,moderate,f,f,1,3.75
1579615,Ballard,97,3,Entire home/apt,8403307,Mario,26-08-2013,Seattle,1,1,t,Ballard,2,2,t,t,Seattle,WA,98107,US,United States,t,House,3,1,1,2,Real Bed,485,97,590,1795,100,45,2,10,2,1125,t,21,47,77,340,42373,44,05-09-2013,21-12-2015,98,10,10,10,10,10,10,f,0,WASHINGTON,t,strict,f,f,1,1.55
3766866,Ballard,145,2,Entire home/apt,19296907,J.Lynn,01-08-2014,Seattle,1,1,t,Ballard,1,1,t,t,Seattle,WA,98107,US,United States,t,Condominium,2,1,1,1,Real Bed,0,145,900,2250,150,45,2,25,2,35,t,29,59,88,88,42373,14,11-08-2014,31-12-2015,97,10,10,10,10,10,9,f,0,WASHINGTON,f,moderate,f,f,1,0.82
2406966,Ballard,129,5,Entire home/apt,53050,Bob,10-11-2009,Seattle,1,0,t,Ballard,2,2,t,t,Seattle,WA,98107,US,United States,t,Apartment,5,1,2,4,Real Bed,0,129,903,0,250,75,1,0,5,1125,t,12,35,52,313,42373,12,23-09-2014,29-10-2015,100,10,10,10,10,10,10,f,0,WASHINGTON,f,strict,f,f,2,0.77
4872699,Ballard,197,6,Entire home/apt,25066447,Karen,21-12-2014,Los Angeles,0.5,0,f,Ballard,1,1,t,t,Seattle,WA,98107,US,United States,t,House,6,1.5,3,4,Real Bed,0,197,1172,0,0,180,1,0,4,29,t,30,60,90,364,42373,1,02-02-2015,02-02-2015,100,8,10,10,10,10,8,f,0,WASHINGTON,t,strict,f,f,1,0.09
5470629,Ballard,120,2,Entire home/apt,28375755,Barbara,26-02-2015,Seattle,1,1,t,Ballard,1,1,t,t,Seattle,WA,98107,US,United States,t,Apartment,2,1,1,1,Real Bed,0,120,0,0,350,60,2,20,2,28,t,0,0,0,234,42373,25,29-05-2015,20-12-2015,99,10,10,10,10,10,10,f,0,WASHINGTON,f,moderate,f,f,1,3.39
2950213,Ballard,200,4,Entire home/apt,15060417,Ginny,03-05-2014,Seattle,1,1,t,Ballard,1,1,t,t,Seattle,WA,98107,US,United States,t,Apartment,4,1,1,1,Real Bed,0,200,1500,5500,150,0,4,100,2,90,t,29,59,88,88,42373,35,14-06-2014,02-11-2015,95,10,9,10,10,10,9,f,0,WASHINGTON,t,flexible,f,f,1,1.84
9015088,Ballard,135,5,Entire home/apt,29133654,Muna,10-03-2015,Seattle,1,1,f,Ballard,2,2,t,t,Seattle,WA,98117,US,United States,t,Apartment,5,2,2,2,Real Bed,0,135,0,0,100,50,4,15,1,1125,t,19,19,19,266,42373,5,28-11-2015,02-01-2016,100,10,10,10,10,10,10,f,0,WASHINGTON,t,moderate,f,f,2,3.95
3979496,0,70,2,Private room,4807375,Jayne,22-01-2013,Seattle,1,1,t,0,1,1,t,t,Seattle,WA,98107,US,United States,t,House,2,1,1,1,Futon,0,70,450,1800,250,0,2,0,1,1125,t,30,60,90,365,42373,31,30-08-2014,07-11-2015,95,10,10,10,10,10,10,f,0,WASHINGTON,f,moderate,f,f,1,1.89
7501919,Ballard,150,2,Entire home/apt,36085516,Jennifer,17-06-2015,Seattle,1,1,f,Ballard,1,1,t,t,Seattle,WA,98107,US,United States,t,Apartment,2,1,1,2,Real Bed,0,150,0,0,250,30,1,0,2,1125,t,22,52,82,357,42373,7,05-08-2015,11-10-2015,97,8,10,10,10,10,9,f,0,WASHINGTON,f,flexible,f,f,1,1.37
4732995,Ballard,200,3,Entire home/apt,19533935,Stephanie,05-08-2014,Seattle,0.8,1,f,Ballard,1,1,t,t,Seattle,WA,98107,US,United States,t,Apartment,3,1,1,1,Real Bed,0,200,0,0,0,50,1,0,2,1125,t,30,60,89,89,42373,4,14-08-2015,20-12-2015,95,10,9,10,10,10,10,f,0,WASHINGTON,t,moderate,f,f,1,0.83
7134759,Ballard,60,2,Private room,23228606,Elin,01-11-2014,Seattle,1,1,f,Ballard,3,3,t,t,Seattle,WA,98107,US,United States,t,Townhouse,2,1,1,1,Real Bed,0,60,0,0,0,55,1,0,1,26,t,15,43,45,47,42373,16,03-09-2015,19-12-2015,98,10,10,10,10,10,10,f,0,WASHINGTON,f,moderate,f,f,3,3.87
4532538,Ballard,180,5,Entire home/apt,23489864,Daniel,08-11-2014,Seattle,0,0,f,Ballard,1,1,t,f,Seattle,WA,98107,US,United States,t,House,5,3,3,5,Real Bed,0,180,0,0,0,150,1,0,5,1125,t,30,60,90,365,42373,1,01-01-2016,01-01-2016,100,10,10,10,10,10,10,f,0,WASHINGTON,f,strict,f,f,1,1
7534398,Ballard,69,3,Private room,39472587,Kelly,24-07-2015,Seattle,1,1,f,Ballard,1,1,t,t,Seattle,WA,98107,US,United States,t,Apartment,3,1,1,1,Real Bed,0,69,350,1250,0,0,2,15,1,1125,t,1,4,34,114,42373,8,26-10-2015,21-12-2015,100,10,10,10,10,10,10,f,0,WASHINGTON,f,moderate,f,f,1,3.38
9387189,Ballard,90,3,Entire home/apt,1539790,Alianna,27-12-2011,Seattle,1,1,f,Ballard,1,1,t,t,Seattle,WA,98107,US,United States,t,Apartment,3,1,0,1,Real Bed,0,90,0,0,0,25,2,15,1,1125,t,27,57,87,112,42373,1,05-12-2015,05-12-2015,100,10,10,10,10,10,10,f,0,WASHINGTON,f,flexible,f,f,1,1
6337492,0,80,2,Entire home/apt,32998581,Katelynn,09-05-2015,US,1,1,f,0,1,1,t,t,Seattle,WA,98107,US,United States,f,Apartment,2,1,1,1,Real Bed,0,80,665,0,0,0,2,0,1,1125,t,0,0,0,149,42373,5,19-05-2015,10-10-2015,92,9,8,9,10,10,10,f,0,WASHINGTON,f,flexible,f,f,1,0.65
10231701,Ballard,65,2,Private room,52580911,Karen,28-12-2015,US,0,0,f,Ballard,1,1,t,f,Seattle,WA,98107,US,United States,t,Townhouse,2,1.5,1,1,Real Bed,0,65,0,0,0,25,1,0,1,1125,t,30,57,87,176,42373,0,00-01-1900,00-01-1900,0,0,0,0,0,0,0,f,0,WASHINGTON,t,flexible,f,f,1,0
1609922,Ballard,150,5,Entire home/apt,3494510,Katie,06-09-2012,Seattle,1,0,t,Ballard,1,1,t,t,Seattle,WA,98107,US,United States,t,House,5,1.5,2,2,Real Bed,0,150,0,0,100,90,2,10,4,1125,t,0,10,11,16,42373,26,14-10-2013,29-11-2015,94,10,9,10,10,10,9,f,0,WASHINGTON,f,moderate,f,f,1,0.96
4236723,Ballard,195,6,Entire home/apt,2231298,Chris,26-04-2012,Kirkland,1,1,f,Ballard,4,4,t,t,Seattle,WA,98107,US,United States,t,House,6,1.5,2,3,Real Bed,0,195,1200,4950,0,0,4,20,1,1125,t,30,57,87,362,42373,113,12-10-2014,02-01-2016,94,9,9,10,10,10,9,f,0,WASHINGTON,t,moderate,f,f,2,7.53
7843837,Ballard,149,4,Entire home/apt,19001873,Kailee,27-07-2014,Shoreline,0.5,1,f,Ballard,1,1,t,t,Seattle,WA,98107,US,United States,t,Apartment,4,1,1,1,Real Bed,0,149,0,0,0,0,1,0,1,7,t,22,28,28,183,42373,0,00-01-1900,00-01-1900,0,0,0,0,0,0,0,f,0,WASHINGTON,f,flexible,f,f,1,0
3076065,Ballard,224,5,Entire home/apt,15655683,Michael,18-05-2014,Seattle,1,0,t,Ballard,1,1,t,t,Seattle,WA,98107,US,United States,t,House,5,3,2,2,Real Bed,0,224,0,0,600,120,1,0,3,1125,t,30,60,90,365,42373,15,02-01-2015,21-09-2015,96,10,10,9,10,10,9,f,0,WASHINGTON,f,strict,f,f,1,1.22
6423204,Ballard,115,3,Entire home/apt,33367198,Mark And Marti,14-05-2015,Seattle,1,1,f,Ballard,1,1,t,t,Seattle,WA,98107,US,United States,t,House,3,1,2,2,Real Bed,0,115,0,0,200,40,2,10,3,1125,t,10,25,54,54,42373,44,25-05-2015,27-12-2015,91,9,9,10,10,9,9,f,0,WASHINGTON,f,strict,f,f,1,5.87
8338849,Ballard,55,2,Private room,43954674,Brian,11-09-2015,Seattle,0.67,1,f,Ballard,3,3,t,t,Seattle,WA,98107,US,United States,t,House,2,1,1,1,Real Bed,0,55,0,0,0,0,1,0,1,1125,t,0,2,2,249,42373,7,17-09-2015,30-09-2015,94,10,10,10,10,10,10,f,0,WASHINGTON,f,flexible,f,f,2,1.91
6401209,Ballard,338,8,Entire home/apt,28770702,Mercy,04-03-2015,Seattle,1,1,t,Ballard,4,4,t,t,Seattle,WA,98107,US,United States,t,House,8,2.5,4,5,Real Bed,0,338,2100,7000,500,200,6,0,3,1125,t,16,46,72,154,42373,13,29-06-2015,28-12-2015,97,10,10,10,10,10,10,f,0,WASHINGTON,f,strict,f,f,1,2.05
20928,Ballard,79,2,Entire home/apt,79450,Brad & Liz,09-02-2010,Seattle,1,1,t,Ballard,2,2,t,t,Seattle,WA,98107,US,United States,t,House,2,1,1,1,Futon,0,79,499,0,0,10,1,0,2,14,t,15,41,59,334,42373,44,07-06-2015,23-12-2015,97,10,10,10,10,10,10,f,0,WASHINGTON,t,moderate,f,f,2,6.23
3344977,Ballard,80,2,Private room,16884006,Alex,17-06-2014,Seattle,1,1,t,Ballard,1,1,t,t,Seattle,WA,98107,US,United States,t,House,2,1,1,1,Real Bed,0,80,500,2000,100,15,1,0,1,31,t,20,47,77,166,42373,56,13-07-2014,25-10-2015,96,10,10,10,10,10,10,f,0,WASHINGTON,f,moderate,f,f,1,3.11
7604621,Ballard,85,2,Entire home/apt,39884676,Will,29-07-2015,Seattle,1,1,f,Ballard,1,1,t,f,Seattle,WA,98107,US,United States,t,Townhouse,2,1,0,1,Real Bed,0,85,525,0,200,35,1,0,2,1125,t,30,60,89,89,42373,11,04-10-2015,23-12-2015,95,10,10,9,10,10,9,f,0,WASHINGTON,t,moderate,f,f,1,3.55
3303978,Ballard,80,2,Entire home/apt,16687781,Andrea,11-06-2014,Seattle,1,1,t,Ballard,1,1,t,f,Seattle,WA,98107,US,United States,f,House,2,1,1,1,Futon,0,80,530,1600,0,25,2,20,2,100,t,24,45,61,150,42373,39,28-07-2014,28-12-2015,98,10,10,10,10,10,10,f,0,WASHINGTON,f,moderate,f,f,1,2.22
7067082,0,49,3,Private room,25171396,Heidi,24-12-2014,Seattle,1,1,t,0,1,1,t,f,Seattle,WA,98107,US,United States,f,Loft,3,1,1,1,Real Bed,0,49,0,0,0,7,1,0,1,1125,t,17,42,69,344,42373,10,10-07-2015,28-09-2015,90,9,9,10,10,10,9,f,0,WASHINGTON,f,moderate,f,f,1,1.68
3121829,Ballard,100,4,Entire home/apt,4152568,Barrie,14-11-2012,Seattle,1,1,f,Ballard,1,1,t,t,Seattle,WA,98107,US,United States,t,House,4,2.5,3,2,Real Bed,0,100,650,0,300,85,1,0,1,1125,t,0,0,0,240,42373,6,22-07-2014,30-12-2015,90,10,10,9,9,10,9,f,0,WASHINGTON,f,moderate,f,f,1,0.34
2539881,Ballard,79,2,Entire home/apt,12503146,Alan,23-02-2014,Seattle,1,1,f,Ballard,1,1,t,f,Seattle,WA,98107,US,United States,t,Apartment,2,1,1,1,Real Bed,0,79,0,0,0,0,1,0,1,1125,t,0,0,0,2,42373,4,25-05-2014,29-11-2015,85,8,8,10,10,10,10,f,0,WASHINGTON,f,flexible,f,f,1,0.2
3678718,Ballard,75,2,Entire home/apt,5776729,Ballard Odd Fellows,04-04-2013,Seattle,0.9,1,t,Ballard,1,1,t,t,Seattle,WA,98107,US,United States,t,Apartment,2,1,0,1,Real Bed,0,75,540,1900,250,50,2,20,2,14,t,22,51,81,356,42373,79,16-08-2014,18-12-2015,96,10,10,10,10,10,10,f,0,WASHINGTON,f,moderate,f,f,1,4.67
4694479,Ballard,57,2,Private room,20069008,Kaiser,15-08-2014,Seattle,1,1,t,Ballard,2,2,t,t,Seattle,WA,98107,US,United States,t,House,2,1,1,1,Real Bed,0,57,550,2000,100,15,0,0,2,28,t,26,53,83,358,42373,50,29-03-2015,14-12-2015,96,10,10,10,10,10,10,f,0,WASHINGTON,f,moderate,f,f,2,5.32
6646843,Ballard,99,4,Entire home/apt,34793330,Maya And Yoav,02-06-2015,Seattle,1,1,f,Ballard,1,1,t,f,Seattle,WA,98107,US,United States,t,Apartment,4,1,1,2,Real Bed,0,99,0,0,0,45,2,10,2,1125,t,9,38,68,340,42373,28,13-08-2015,28-12-2015,89,10,9,10,10,10,9,f,0,WASHINGTON,f,moderate,f,f,1,5.79
1364440,Ballard,55,1,Private room,256203,Shannon,07-10-2010,Seattle,0.63,1,f,Ballard,1,1,t,t,Seattle,WA,98107,US,United States,t,Apartment,1,1,1,1,Futon,0,55,274,0,0,0,1,0,2,10,t,30,60,90,365,42373,20,09-08-2013,26-09-2015,100,10,10,10,10,9,10,f,0,WASHINGTON,f,moderate,f,f,1,0.68
1781873,Ballard,96,2,Entire home/apt,2237228,Mimi,27-04-2012,Seattle,1,1,f,Ballard,1,1,t,f,Seattle,WA,98107,US,United States,t,Apartment,2,1,1,1,Real Bed,0,96,559,1974,0,0,2,20,2,14,t,30,60,90,179,42373,57,09-03-2014,01-12-2015,92,10,9,10,10,9,9,f,0,WASHINGTON,f,strict,f,f,1,2.56
4138423,Ballard,99,4,Entire home/apt,129014,Rob And Molly,20-05-2010,Seattle,1,1,f,Ballard,2,2,t,t,Seattle,WA,98107,US,United States,t,House,4,1,1,1,Real Bed,0,99,0,0,100,30,2,10,1,1125,t,21,51,81,352,42373,38,25-10-2014,20-12-2015,94,10,9,10,10,9,9,f,0,WASHINGTON,f,moderate,f,f,2,2.61
5562674,Ballard,79,4,Entire home/apt,28840161,Anna,05-03-2015,Seattle,0.9,1,f,Ballard,1,1,t,t,Seattle,WA,98107,US,United States,t,House,4,1,2,2,Real Bed,0,79,0,0,0,35,1,0,1,1125,t,23,43,73,162,42373,71,15-03-2015,13-12-2015,95,10,10,10,10,10,9,f,0,WASHINGTON,f,strict,f,f,1,7.2
1789341,Ballard,115,2,Entire home/apt,3979528,Amelia & Foxy,26-10-2012,Seattle,1,1,f,Ballard,5,5,t,t,Seattle,WA,98107,US,United States,t,House,2,1,1,1,Real Bed,0,115,650,1899,200,85,2,100,3,365,t,0,4,34,174,42373,17,20-04-2014,28-11-2015,99,10,10,10,10,10,10,f,0,WASHINGTON,f,strict,f,f,2,0.82
4672934,Ballard,350,10,Entire home/apt,19993125,Steven,14-08-2014,Seattle,1,1,t,Ballard,2,2,t,t,Seattle,WA,98107,US,United States,t,House,10,2.5,3,5,Real Bed,0,350,1500,0,500,125,6,25,1,1125,t,30,60,90,352,42373,13,02-01-2015,02-01-2016,98,10,10,10,10,10,10,f,0,WASHINGTON,f,strict,f,f,1,1.06
